company_id,company_market_id,company_name,is_dead_company,is_fake_company,is_geo_enabled_company,is_shiftgig_company,is_status_company,tenant_id,updated
3622,1,HEW Corporation,false,false,false,false,true,1,2017-12-14T11:23:05.501072
1071,10,Compass | Canteen | Ford Motor Credit,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2752,2,Millie Peartree Fish Fry & Soul Food,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2392,10,Simply Gourmet,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3293,10,Nordstrom Rack | Clearwater,false,false,false,false,true,1,2018-02-26T10:26:14.015975
636,3,Staybridge Suites,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2575,1,Nordstrom Rack | Kildeer | #285 (Kildeer Village Square Rack),false,false,false,false,true,1,2017-09-21T20:00:53.065618
3670,4,DLS Events LLC,false,false,false,false,true,1,2018-01-26T11:07:15.862221
1138,9,JW Concessions,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1942,3,Naturally Curly Cook,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1125,8,Sodexo | ADP,false,false,true,false,true,1,2017-10-30T15:09:53.185423
1476,12,Sodexo | Fiserv,false,false,true,false,true,1,2017-12-15T10:34:41.074455
495,1,Sodexo | Northwestern Unviersity | Athletics,false,false,false,false,true,1,2017-09-21T20:00:53.065618
992,5,Sodexo | Memorial Hermann Southwest,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3629,1,Nordstrom Rack | Norridge,false,false,false,false,true,1,2017-12-20T11:21:19.551693
2332,10,Avila Golf and Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1365,2,Sodexo | Bloomberg - Park Ave,false,false,false,false,true,1,2017-09-21T20:00:53.065618
129,1,Sodexo | Museum of Science and Industry,false,false,false,false,true,1,2017-09-21T20:00:53.065618
286,2,The High Line Hotel,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2647,6,Insight Editions,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3661,8,Avendra | TownePlace Suites by Marriott Miami Airport,false,false,true,false,true,1,2018-01-17T17:36:49.364739
1769,8,City Chef Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3666,1,RML Hospitality Group,false,false,true,false,true,1,2018-01-24T10:19:00.045999
2757,1,HandCut Foods | Wolcott School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1262,7,RAH Construction,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2820,8,InterContinental Miami | Ole,false,false,true,false,true,1,2017-10-30T15:05:53.168218
763,5,Shiftgig Houston,false,false,false,true,true,1,2017-09-21T20:00:53.065618
1693,13,Shiftgig Nashville,false,false,true,true,true,1,2017-09-21T20:00:53.065618
693,4,Atl-Sodexo-Georgia Tech,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2640,2,Riverpark,false,false,false,false,true,1,2017-09-21T20:00:53.065618
466,1,Quest | British School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2349,1,Nordstrom Rack | Oak Brook | #270 (The Shops at Oak Brook Place),false,false,false,false,true,1,2017-09-21T20:00:53.065618
545,1,Avendra | Hard Rock Hotel | Restaurants,false,false,false,false,true,1,2017-09-21T20:00:53.065618
716,6,Fork Films,false,false,false,false,true,1,2017-09-21T20:00:53.065618
745,9,Do Not Use- Compass | State Farm,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1292,7,Compass | Bon Appetit | Medtronic,false,false,false,false,true,1,2017-12-10T11:27:59.002368
109,6,BizBash,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1498,13,Aramark | Nissan Plant,false,false,true,false,true,1,2017-09-21T20:00:53.065618
3656,28,Ultra Giant Mega Stadium (NY),false,true,false,false,true,3,2018-01-11T10:21:42.284723
1762,1,Sodexo | Deerfield High School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2942,4,Marriott Intl | Atlanta Evergreen Conference Resort,false,false,false,false,true,1,2017-09-21T20:00:53.065618
791,3,Sodexo | Capital One 3,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2430,7,Compass | Flik | St. Mary's Episcopal School,false,false,false,false,true,1,2017-10-23T10:27:53.306692
2315,5,Peli Peli Catering - DO NOT USE,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2173,1,"The Davis Theater, Carbon Arc Bar & Board",false,false,false,false,true,1,2017-09-21T20:00:53.065618
2246,10,Chouinard's Cuisine Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2509,5,West Coast Dance Explosion,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2667,3,Four Seasons Resort & Club Dallas at Las Colinas,false,false,false,false,true,1,2017-09-21T20:00:53.065618
544,1,Aramark : NYU (Master Account Do Not Use),true,false,false,false,true,1,2017-09-21T20:00:53.065618
3761,1,Compass | Eurest | Forum 55,false,false,false,false,true,1,2018-04-13T14:00:50.934943
3301,4,Sage Dining | St. Pius X Catholic High School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
140,6,AdvaMed 2014,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3084,3,Compass | Sabre | Galatyn Commons,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1698,3,"Legends | The Star, Frisco TX",false,false,false,false,true,1,2017-09-21T20:00:53.065618
3269,2,Nordstrom Rack | Wayne Town Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3005,4,Marriott Intl | Atl | The Ritz-Carlton Buckhead-Closed-,false,false,false,false,true,1,2018-04-05T17:22:28.622882
1898,1,Roosevelt University,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1564,5,Sodexo | Memorial Hermann TMC | Patient Food Services,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1953,11,Cottage Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
102,1,Morgan MFG,false,false,false,false,true,1,2017-09-21T20:00:53.065618
640,1,Aramark | Griffith Laboratories,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1814,1,Sodexo | Harper College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2455,10,Do Not Use-Fete Catering & Ballroom at Polo Grill,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1956,10,The Mahaffey Theater,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1066,6,MMI Agency,false,false,true,false,true,1,2017-09-21T20:00:53.065618
1853,9,Embassy Suites Phoenix-Scottsdale,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3337,1,Compass | Chartwells | K12 CICS Washington Park North,false,false,false,false,true,1,2018-03-07T13:44:57.786985
2633,1,Quest | Maine West High School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3569,1,Bloomingdale's | 1450 E Golf Rd | (Woodfield Outlet),false,false,false,false,true,1,2017-11-08T13:50:43.015705
3314,5,Nordstrom Rack | Willowbrook Mall #747,false,false,false,false,true,1,2017-09-27T13:29:40.273835
1573,9,***DO NOT USE***Aramark | Petsmart,true,false,false,false,true,1,2017-09-21T20:00:53.065618
2789,9,Simply Servers,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2704,9,Walmart | Glendale #5124,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2535,2,Sodexo | Mercedes-Benz,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3719,6,Agency H5,false,false,true,false,true,1,2018-03-20T11:26:20.485024
2461,1,Do Not Use-Mickey's Linen,true,false,false,false,true,1,2017-09-21T20:00:53.065618
814,1,Nicholas Joseph Inc.,false,false,false,false,true,1,2017-09-21T20:00:53.065618
107,6,360 Destination Group,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2824,3,Marriott Intl I Dallas Marriott City Center,false,false,false,false,true,1,2017-11-29T16:23:00.135427
1877,10,Lupton's Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1804,4,Atl | Aramark | GA Gwinnett College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3563,8,Sage Dining | Riviera Preparatory School,false,false,false,false,true,1,2017-11-07T15:16:27.916221
2237,8,LDV at the Gale,false,false,true,false,true,1,2017-10-30T15:06:00.817913
290,1,Aramark | IRI,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2120,11,Loews New Orleans Hotel,false,false,false,false,true,1,2017-09-21T20:00:53.065618
883,3,Do Not Use-NYLO | South Side,true,false,false,false,true,1,2017-09-21T20:00:53.065618
673,1,Test Client,false,true,true,false,true,1,2017-09-21T20:00:53.065618
1625,6,"Prekindle, LLC",false,false,false,false,true,1,2017-09-21T20:00:53.065618
186,1,Sodexo | UIC Pavilion,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1632,6,Rcano Events (SGX),false,false,false,false,true,1,2017-09-21T20:00:53.065618
3481,24,Initech,false,true,false,false,true,3,2017-10-29T11:43:37.947970
1944,11,Elms Mansion,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1106,2,Dinner Lab | NYC,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2136,12,Compass | Flik | University School of Milwaukee,false,false,true,false,true,1,2017-09-21T20:00:53.065618
325,3,Do Not Use Aramark | Capital One | B2,true,false,false,false,true,1,2017-09-21T20:00:53.065618
464,1,Compass | Levy | Wrigley Field,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3445,6,Move Matcher,false,false,false,false,true,1,2017-10-30T15:15:07.873031
502,1,Food For Thought | 814 Commerce Rd,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2602,11,Algiers Technology Academy,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1948,5,Aramark | FMC Technologies,false,false,false,false,true,1,2017-09-21T20:00:53.065618
605,3,Highland Springs | Restaurant,false,false,false,false,true,1,2017-09-21T20:00:53.065618
797,5,Sodexo | Huntsman,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3465,21,ACME Fulfilment Center Atlanta,false,true,false,false,true,3,2017-10-30T14:35:36.777521
3485,25,Driscoll's Superstore Milwaukee,false,true,false,false,true,3,2017-10-29T11:56:16.568752
3158,13,Compass | Flik | Christ Presbyterian Academy,false,false,false,false,true,1,2017-09-21T20:00:53.065618
748,5,Aramark | University of Houston Downtown,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1569,1,"Do Not Use- Sports & Entertainment Holdings, Inc",true,false,false,false,true,1,2017-09-21T20:00:53.065618
1721,1,Akiko Moorman,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3147,16,Compass | Eurest | Wells Fargo Philadelphia,false,false,false,false,true,1,2017-12-08T10:19:31.293287
1354,5,A Memorable Event,false,false,false,false,true,1,2017-09-21T20:00:53.065618
837,7,Lausanne Schools,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1524,7,Jim's Place Grille,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2223,1,HandCut Foods | Latin School of Chicago,false,false,false,false,true,1,2017-09-21T20:00:53.065618
553,1,Aramark : Grainger (Master Account Do Not Use),true,false,false,false,true,1,2017-09-21T20:00:53.065618
1894,1,Compass | Morrison | Lake Forest Hospital,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1326,4,Atl | ClubCorp | Flat Creek Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1964,1,Quest | William E. Young,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2629,2,Aramark | PricewaterhouseCoopers,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2681,13,Sodexo | Belmont University | We Proudly Brew,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2364,3,Avendra | Belo Mansion,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3050,4,Sterling Spoon Culinary | Jackson Healthcare,false,false,false,false,true,1,2017-12-01T09:54:37.492281
2361,10,Banquet Masters INC,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3390,9,National DCP | Distribution Services,false,false,false,false,true,1,2017-10-06T12:57:32.652285
2944,13,!! DO NOT USE !!,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1832,10,Hilton Tampa Downtown | Driftwood Hospitality,false,false,false,false,true,1,2018-01-31T12:03:10.278140
2158,13,Compass | Canteen | Five Star | Asurion,false,false,false,false,true,1,2017-09-21T20:00:53.065618
713,2,Foremost Caterers,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1958,1,Wheaton College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
141,6,Chicago Deal Making,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1267,7,Sodexo | GRACE ST. LUKE EPISCOPAL SCHOOL,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2866,3,Sodexo I Lake Pointe Medical Center I Food and Nutrition,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3377,9,Mesa Country Club,false,false,false,false,true,1,2017-10-02T15:17:24.359375
1858,9,Aramark | OdySea,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1735,2,Compass | Flik | Flushing House,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3108,10,Holiday Inn Tampa Westshore Airport,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1006,7,Delaware North | AutoZone Park | Redbirds Stadium,false,false,true,false,true,1,2018-01-08T14:23:43.509723
3699,1,Replay Lincoln Park,false,false,false,false,true,1,2018-02-22T15:15:07.732891
979,10,Tampa Test Client,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3434,20,Hotel California,false,true,false,false,true,3,2017-10-24T16:45:46.049032
1253,2,Brooklyn Food Works,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2550,11,Compass | Chartwells K12,false,false,false,false,true,1,2017-09-21T20:00:53.065618
121,1,The Brass Monkey Distillery,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2505,10,Morton's Gourmet Market,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3004,11,Dauphine Orleans Hotel,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3081,1,Telnyx,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1004,10,Aramark | JPMC | Fountain Square,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3536,30,Shiftgig Phoenix Grand Hotel,false,true,false,true,true,3,2017-10-29T13:10:41.826642
1052,9,Fabulous Food,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3070,7,Walmart | Southaven #848,false,false,false,false,true,1,2018-01-17T10:37:49.480659
863,1,Food For Thought | 1420 Kensington,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2486,3,SAGE Dining I The Episcopal School of Dallas,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2816,5,Lakeside Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2155,5,Compass | Eurest | One Riverway,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1602,1,Ravenswood Events ( SGX),false,false,false,false,true,1,2017-09-21T20:00:53.065618
2466,8,Sodexo | Federal Reserve Bank Miami,false,false,true,false,true,1,2017-10-30T15:10:17.252042
3143,13,Compass | Flik | Brentwood Academy,false,false,false,false,true,1,2017-09-21T20:00:53.065618
910,1,Sodexo | American Airlines Admirals Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3200,8,Marriott Intl | AC Hotel | Housekeeping,false,false,true,false,true,1,2017-10-30T15:06:46.112188
2802,13,Daddy's Dogs Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
249,3,Compass | Levy | Dallas Market Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
382,1,Brookfield Zoo | Admissions,false,false,false,false,true,1,2017-09-21T20:00:53.065618
48,1,Vertigo Sky Lounge,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3294,4,ATL | Compass | Bon Appetit @ Emory University,false,false,false,false,true,1,2018-04-12T11:34:18.994285
1576,3,Amazon | Dallas Fulfillment Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3528,30,ACME Fulfilment Center Phoenix,false,true,false,false,true,3,2017-10-30T14:42:04.737312
2557,8,Avendra | Marriott Ritz Carlton South Beach,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3717,6,Bespoke Sports Marketing,false,false,false,false,true,1,2018-03-16T11:49:07.453797
1401,7,South Main Sushi,false,false,false,false,true,1,2017-09-21T20:00:53.065618
980,10,Tampa Test Client,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3125,8,Aramark | Telemundo Network | Janitorial (110029000),false,false,false,false,true,1,2017-09-21T20:00:53.065618
1371,1,AAR Corp,false,false,false,false,true,1,2017-09-21T20:00:53.065618
892,1,Quest | Clarendon Hills Middle School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2088,10,Charlie Shupe,false,false,false,false,true,1,2017-09-21T20:00:53.065618
740,5,Aramark | Powell Electric,false,false,false,false,true,1,2017-09-21T20:00:53.065618
826,2,Do Not Use-Gansevoort Hotel - Meatpacking District,true,false,false,false,true,1,2017-09-21T20:00:53.065618
35,6,Reed Exhibitions,false,false,false,false,true,1,2017-09-21T20:00:53.065618
966,5,Aramark | Harris County Facilities,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1130,1,Quest | Riverside Brookfield HS,false,false,false,false,true,1,2017-09-21T20:00:53.065618
438,3,Sodexo | Life Charter School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3368,13,Aramark Corporate,false,false,true,false,true,1,2017-09-27T15:16:22.498983
3306,16,Aramark | Children's Hospital of Philadelphia,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1042,10,Shiftgig Tampa,false,false,false,true,true,1,2017-09-21T20:00:53.065618
1810,1,Compass | Morrison | Peace Village Retirement Community,false,false,false,false,true,1,2017-09-21T20:00:53.065618
313,1,Lake Shore Drive Synagogue,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1674,6,Anthemic LLC,false,false,true,false,true,1,2017-09-21T20:00:53.065618
2767,11,Sodexo | Tulane - Olive Blue Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
689,5,Aramark | George R Brown Convention Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1534,6,Techweek,false,false,true,false,true,1,2017-09-21T20:00:53.065618
1552,2,Dining With Grace,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2532,11,Just Ask Rental,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2456,1,Mickey's Linen | Villa Park,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2047,6,Next Level Event Design,false,false,true,false,true,1,2017-09-21T20:00:53.065618
2622,10,Saddlebrook Resort | Food and Beverage,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1702,6,Jumping Fences | San Francisco Bay Area Marathon,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1019,1,TraknProtect,false,false,false,false,true,1,2018-01-15T11:09:30.231758
1558,7,Whispering Woods Hotel & Conference Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
311,1,Crepes A Latte Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3212,16,Sage Dining | St. Joseph's Preparatory School,false,false,false,false,true,1,2018-02-01T10:16:14.503814
99,1,My Chef Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2395,10,E-Poster Boards | FL,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2996,7,Aramark | Federal Express HUB,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1261,7,WCS Party Rentals Memphis,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3358,4,"Performance Marketing Group, Inc.",false,false,false,false,true,1,2017-09-25T08:27:22.559518
3526,29,Initech,false,true,false,false,true,3,2017-10-29T12:56:01.141647
2781,1,Test Client,false,true,false,false,true,1,2017-09-21T20:00:53.065618
1043,1,Aramark | PCI,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2840,1,Avendra | Davidson Hotel & Resorts | Chicago Marriott Suites O'Hare,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1157,1,Quest | LaGrange Highland Elementary School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3252,2,Compass | Chartwells | Ramsey School District,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2063,5,Holiday Inn Houston Westchase,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2616,13,So Cool Events (Nashville),false,false,false,false,true,1,2017-09-21T20:00:53.065618
114,1,Compass | Chartwells | UIC Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3159,3,Mama Moore's Gourmet Popcorn,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1490,1,Gusto of Wilmette,false,false,false,false,true,1,2017-09-21T20:00:53.065618
548,3,Compass | Wolfgang | Dallas Perot Museum,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1636,2,Metabrew,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1094,6,GNF Marketing,false,false,true,false,true,1,2017-09-21T20:00:53.065618
3295,11,Baskin Robbins,false,false,false,false,true,1,2017-11-02T11:31:26.786170
456,2,Compass | Chartwells | Queens College,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1649,5,Walmart | Pearland #3572,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3440,13,Hilton Nashville Airport,false,false,true,false,true,1,2017-12-04T10:53:02.711059
473,2,The Lotos Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3271,8,Marriott Intl | AC Hotel | Engineering,false,false,true,false,true,1,2017-10-30T15:07:04.071232
1117,4,Do not Use ATL-DinnerLab,true,false,false,false,true,1,2017-09-21T20:00:53.065618
1027,9,Legends Phoenix,false,false,false,false,true,1,2017-09-21T20:00:53.065618
679,1,American Kitchen Delights,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2716,9,Marriott Intl | Renaissance Phoenix Downtown,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2860,10,Tampa Palms Golf and Country Club,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1421,1,Aramark | Advocate Condell Medical Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
996,1,All A-Board Alliance,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1583,5,Do Not Use-HCA Healthcare West Houston Medical Center,true,false,false,false,true,1,2017-09-21T20:00:53.065618
3568,1,Bloomingdale's | 5220 Fashion Outlets Way | (Rosemont Outlet),false,false,false,false,true,1,2017-11-08T13:42:58.981548
2723,3,Compass | Bon Appetit | The Modern Art Museum of Fort Worth,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1216,3,National Bioskills Labratories,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2940,5,Test,false,true,false,false,true,1,2017-09-21T20:00:53.065618
361,1,Compass | Eurest | Cafe 300,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1697,1,Covenant Health Care Center,false,false,false,false,true,1,2017-09-21T20:00:53.065618
262,3,Legends | AT&T Stadium,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1398,1,Holly Manda-Pawlak,false,false,false,false,true,1,2017-09-21T20:00:53.065618
103,,A'viands,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1821,12,Emerald City Catering,false,false,true,false,true,1,2017-09-21T20:00:53.065618
1247,10,Latam Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3316,11,Willie's Chicken Shack,false,false,false,false,true,1,2017-09-21T20:00:53.065618
451,4,Compass | Flik | Coca cola,false,false,false,false,true,1,2018-02-08T11:10:54.047188
1159,5,The Heirloom Experience,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2339,1,Nordstrom Rack | South Loop | #280 (The Maxwell),false,false,false,false,true,1,2017-09-21T20:00:53.065618
1496,13,Aramark | Nissan Corporate,false,false,true,false,true,1,2017-09-25T17:15:09.665432
3325,16,Aramark | Lincoln Financial Field | F&B,false,false,false,false,true,1,2017-09-21T20:00:53.065618
272,1,AGFA HealthCare,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3577,11,Creative Edge Parties | New Orleans,false,false,false,false,true,1,2017-11-13T17:09:13.765600
429,2,Entertainment Cruises,false,false,false,false,true,1,2017-09-21T20:00:53.065618
498,4,Atl | Compass | Levy | GWCC,false,false,false,false,true,1,2017-09-21T20:00:53.065618
216,1,Tower Hill Healthcare,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3534,30,Hotel Phoenix,false,true,false,false,true,3,2017-10-29T13:08:13.772092
337,2,Rustic Food,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3662,6,Frontstream,false,false,true,false,true,1,2018-01-18T09:38:39.105365
3305,1,Deborah's Place YPB,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1707,13,Possum Holler LLC | George Jones Museum,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1294,3,"HD Events, LLC",false,false,false,false,true,1,2017-09-21T20:00:53.065618
540,1,Sodexo : The Museum of Science and Industry : Regular,false,false,false,false,true,1,2017-09-21T20:00:53.065618
23,1,Entertaining Company,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1623,1,Eat'n Park Hospitality | Parkhurst Dining - Google,false,false,false,false,true,1,2017-09-21T20:00:53.065618
445,4,Atl | Aramark | Lockheed Martin,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2749,1,HandCut Foods | Loyola Medicine | Maywood,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2417,7,Do Not Use-Tanocha Thedford,true,false,false,false,true,1,2017-09-21T20:00:53.065618
3414,6,Summit Wine Tastings,false,false,false,false,true,1,2017-10-20T10:55:47.338494
2183,9,Nordstrom Rack | The Shops at Town and Country,false,false,false,false,true,1,2017-09-21T20:00:53.065618
397,1,The Ritz-Carlton Residences,false,false,false,false,true,1,2017-09-21T20:00:53.065618
60,1,Olympia Fields Park District,false,false,false,false,true,1,2017-09-21T20:00:53.065618
633,9,Aramark | Nationwide,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3345,9,Avendra | Marriott | Residence Inn by Marriott Phoenix Downtown,false,false,false,false,true,1,2017-09-21T20:00:53.065618
380,2,Aramark | L Brands,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2825,2,Fed Foods,false,false,false,false,true,1,2017-09-21T20:00:53.065618
250,3,Compass | Wolfgang Puck Catering | Union Station,false,false,false,false,true,1,2018-04-03T19:32:33.943460
1165,1,Chicago Ventures,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1296,2,Bijar Bhar,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3071,2,Bourbon BBQ,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3152,3,Nordstrom Rack | The  Gallery,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1124,8,Always Flowers and Events,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3618,8,Nordstrom Rack | The Oasis at Sawgrass Mills,false,false,false,false,true,1,2017-12-13T14:24:56.860320
1451,5,Compass | Morrison | Kindred Rehab Hospital Clearlake,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3346,2,CLIENT NO LONGER ACTIVE (COLUMBIA GRAMMAR),false,false,false,false,true,1,2017-10-25T08:10:39.547287
3400,1,Building Social,false,false,false,false,true,1,2017-10-10T15:47:00.794966
1723,10,Macy's | Distribution Center Tampa,false,false,false,false,true,1,2017-09-21T20:00:53.065618
925,5,Sambuca Catering,false,false,false,false,true,1,2017-09-21T20:00:53.065618
1969,1,Aramark | KPMG,false,false,false,false,true,1,2017-09-21T20:00:53.065618
820,5,Cafe Natalie,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3735,32,Shiftgig Corporate Office,false,true,false,true,true,3,2018-04-02T09:36:39.536486
2919,6,Marketing Werks | J & J,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3686,2,Table BK,false,false,false,false,true,1,2018-02-13T14:44:58.403288
3202,1,Quest | Montini Catholic High School,false,false,false,false,true,1,2017-09-21T20:00:53.065618
3499,26,Initech,false,true,false,false,true,3,2017-10-29T12:15:27.743390
659,3,Marriott | DFW South,false,false,false,false,true,1,2017-09-21T20:00:53.065618
2761,9,Walmart | Store Remodel | Phoenix #2515,false,false,false,false,true,1,2017-09-21T20:00:53.065618
